"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FOXA1",52.6494438911331,3.4145338635673,0.850965991009524,4.01253857338828,6.00692595174608e-05,0.00319303442708766
"SERPIND1",248.656076718413,4.05834275123419,1.01151810906912,4.01213059345917,6.01731947151952e-05,0.00319303442708766
"KCNMB1",139.090375528947,1.30317179508163,0.325750300461206,4.00052369326003,6.32024584099697e-05,0.00334446342419423
"MAT1A",882.355286441751,2.90657381168295,0.726801088097943,3.9991324439119,6.3575097468959e-05,0.00335486317668606
"ANG",338.77823722297,1.80022332707221,0.450315435819238,3.99769402484981,6.39625568181121e-05,0.00336198798487696
"IDH2",3345.00258657786,1.03061958925063,0.257827500375021,3.99732219313901,6.40630781370255e-05,0.00336198798487696
"AQP7",70.7235082755115,2.03619261624303,0.510457235648096,3.98895827905701,6.63640912836443e-05,0.00345419655451755
"CCL16",46.1255371809168,3.57218767156636,0.896422847410077,3.98493599520254,6.74983168469204e-05,0.00348466920307272
"FLT3",102.107901043604,1.74749745930415,0.438707312903239,3.98328773628073,6.79683798531147e-05,0.00349344052199838
"A4GALT",255.318887414661,1.46810547861171,0.368681083876509,3.98204720235512,6.83242058878019e-05,0.00349344052199838
"BACH2",295.473346471098,1.32222970340901,0.332292162507471,3.97911793474601,6.91714239799513e-05,0.0035079863071563
"GPR35",52.0514350556808,1.3234360244337,0.332716071313502,3.97767387433079,6.95927312333009e-05,0.00351655578247847
"PGLYRP2",42.3069153548238,5.38037629260699,1.35402691300449,3.97361104194622,7.07911320243856e-05,0.00356180036850817
"ASGR2",165.922706380876,2.26928738502581,0.571203297031903,3.97281912905182,7.10269821774783e-05,0.00356180036850817
"CYP4A11",252.388068920123,6.13815514170032,1.54506640223664,3.97274520552302,7.10490362222102e-05,0.00356180036850817
"PEG3",131.438024163799,1.73029111980562,0.436691816501322,3.96227054051146,7.42403460598732e-05,0.00369400032537387
"PCK1",764.277209023858,3.83922060242542,0.969864268673626,3.95851329555206,7.54177435159411e-05,0.00371242380873044
"PLG",939.170270608751,3.81624925349396,0.965488989218247,3.95265952912002,7.72873691109004e-05,0.00378489558242327
"CHST13",61.2223653677185,2.29803702290762,0.581965105038114,3.94875397685075,7.85590384607054e-05,0.00383436329352175
"LINC00261",219.744628818615,9.41201623832948,2.38389093345489,3.94817401511275,7.87495556264567e-05,0.00383436329352175
"MYH11",1356.1744168229,1.78459639285701,0.45285146932178,3.94079850404315,8.12108224754336e-05,0.00391662321052408
"EYA2",155.767154648801,1.6410468354299,0.416526674500599,3.93983611589212,8.15372905254699e-05,0.00392243783967222
"SLC37A2",2023.52557187424,1.3699495949273,0.348155370593893,3.93487997209523,8.32382841481447e-05,0.00399417962977873
"C9",1130.62513225251,4.88411392895757,1.24166040985196,3.93353439491551,8.37058547078019e-05,0.00400652395021012
"MFSD4A",65.3391275553157,1.48516837521965,0.377899790600248,3.93005874086524,8.49251118283642e-05,0.00404455845082584
"MDS2",7.51495455303593,2.65800136533104,0.678058054465207,3.92002034018671,8.85414954290559e-05,0.00416472959981115
"ACADS",901.469336155402,1.12605179053681,0.287309505485337,3.91929876679378,8.88069736550691e-05,0.00416692819736223
"CTH",560.767906037356,1.52731412631683,0.38978631169641,3.91833699769939,8.91619929279515e-05,0.0041733070399938
"MAP7",433.963567208986,1.6455619064863,0.420255955992879,3.91561828695221,9.01728203206784e-05,0.00419998099537634
"SLC47A1",894.39817070584,1.76983905456861,0.452341303486845,3.91261872600604,9.13006254496868e-05,0.00423762652348711
"DNASE1L3",405.216840096349,2.19204068129979,0.561188462277373,3.90606868930308,9.3809855616315e-05,0.00432706476874286
"GOLT1A",33.2117937830515,3.68813475862241,0.945467475629051,3.9008584152179,9.58522005807875e-05,0.00439063676277642
"CXCL16",3038.15566708042,1.23721726898396,0.31717099622401,3.90078942814225,9.58795219587921e-05,0.00439063676277642
"SLC9A4",39.7470670247099,4.64736861870907,1.19198102339399,3.89886124652923,9.66461333137319e-05,0.00441512911181437
"CD74",135493.556893882,1.40394952002457,0.360275519702044,3.89687737092342,9.74409259670116e-05,0.00441964199921803
"CLEC4M",82.5754197660416,3.48349480984222,0.895973522801018,3.88794391931585,0.00010109697660618,0.00450871487475894
"TSPAN1",99.8027227733739,2.16917162248313,0.557991834301904,3.88746122996039,0.000101298160965713,0.00450871487475894
"AADAC",262.195991467535,4.13092830293061,1.06431665601138,3.88129630368805,0.000103901157284861,0.00459238293799673
"ANKS4B",24.5006230091199,4.83956568622458,1.24778972628425,3.87851060501688,0.000105097945850572,0.00462382417656673
"APOBR",583.637092126178,1.4080609376524,0.363412354218673,3.87455440440294,0.000106819977986919,0.00468875709827375
"TCIM",498.456883550101,1.46878183204241,0.379924998380697,3.86597838600407,0.000110644737256289,0.00482330033119522
"CD1C",146.621797915662,1.81132507145826,0.468891749220888,3.8629919900872,0.000112006681815473,0.0048604266254778
"ST6GAL2",99.2390729025248,1.65878554097322,0.429747910143588,3.85990368264731,0.000113431726177896,0.00491107814474755
"AKNA",2517.22677261999,1.20171635304765,0.311685071538174,3.85554671295983,0.000115471277504148,0.00498804498062136
"SPATA41",28.058564726134,1.28416086249338,0.33394031987412,3.84548012344675,0.000120316617826812,0.00516223326486661
"CCL11",104.180543228036,2.65354793737257,0.690280552542493,3.84415862159063,0.00012096674699549,0.00516685320687013
"CUX2",69.9498984124549,2.3485210612543,0.611612119683239,3.83988640132021,0.000123091253546378,0.0052458353021443
"LSP1",3814.96540744594,1.46750246169162,0.382773796059971,3.83386343787676,0.000126146192153963,0.0053277364749637
"AGTR1",160.902019045644,2.06188057884922,0.537879958227775,3.83334710154059,0.000126411385127748,0.0053277364749637
"ST6GALNAC1",27.2541968551833,1.72098814577939,0.449563962614988,3.82812744991589,0.000129121893132282,0.00542996040655624
"GLIS3",248.113274711898,1.44769967961067,0.37854711582969,3.82435797044083,0.000131113301846494,0.00550156035280994
"C4BPA",1324.51685878086,4.95682377123486,1.29666980216902,3.822734024455,0.000131980118676571,0.00552576101272237
"NAT2",29.3836034376148,4.62804946379132,1.21173085870833,3.81937080378121,0.000133792512651177,0.00558935825878272
"SGK2",94.1400434229986,2.34633487365994,0.615376638116081,3.81284359582293,0.00013737705282757,0.00572654891983636
"KCNQ1",294.037062793312,1.17710447867238,0.308976661944879,3.80968734422529,0.000139142638426268,0.00576232013482698
"UBE2QL1",52.1088282172266,1.55530814135921,0.408368942737078,3.80858576299856,0.000139763871215028,0.0057754918582349
"LINC01588",89.911677437826,1.66633303800703,0.437673428947655,3.80725200068364,0.000140519538256279,0.00579295525548118
"ST14",943.994835991168,1.43486549240892,0.376924850959376,3.80676808323145,0.000140794660540041,0.00579295525548118
"LOC283710",35.2976538040375,1.84143089714895,0.484284450304073,3.80237460854411,0.000143315806679328,0.00586838087141226
"NR5A2",271.432760691389,1.54583412783537,0.40670150823043,3.80090581557305,0.000144168096998474,0.00586838087141226
"APLNR",1240.03150736442,1.38159948306736,0.363919622491524,3.79644129549386,0.000146788102486798,0.0059378157126751
"EGFR",516.139417979846,1.75651720191529,0.462743085929432,3.79587995007483,0.00014712068327468,0.0059378157126751
"APOA1",1222.94091671983,4.65042823608233,1.22573998119282,3.79397613477274,0.000148253929696202,0.00597090351102041
"SPARCL1",11717.9793935819,1.57642154532059,0.415738053523072,3.79186252487974,0.000149521681669429,0.00600925745949919
"SERPINA7",159.548570755552,11.2522735453135,2.98063645071573,3.77512445122636,0.000159927799084856,0.00636038532894885
"EPN3",31.5377693314274,2.64380725084693,0.700892642849404,3.77205735831213,0.000161907023655683,0.00641232598885813
"PNPLA7",245.324386610156,1.17186464406364,0.310939285154355,3.76878927820878,0.00016404129755826,0.00644588742410632
"GLTPD2",23.8933844998016,1.71650917984655,0.455528146060923,3.76817370054887,0.000164446261843342,0.00644588742410632
"THPO",18.556658986431,1.88575659450275,0.500798072660972,3.76550289916823,0.000166214194772736,0.00648848444758323
"SLCO2B1",6424.08256619885,1.18690083012929,0.31544790349725,3.76258905819495,0.000168163395983039,0.00651120466153839
"AMBP",1619.69318404944,4.44557079008198,1.18282242301635,3.75844311333327,0.000170973898888911,0.00660659791852687
"RARRES2",2268.51097657283,1.66329020037956,0.444011709675705,3.74605030483179,0.000179640583189825,0.00684430621953233
"PAPSS2",2067.28968853366,1.42346017646482,0.380565961590841,3.74037701773032,0.000183744434203588,0.00697797531600301
"RAB20",1009.60555946205,1.1312585291101,0.302562013640091,3.73893112192124,0.000184804348278069,0.00699527217509864
"HHIP",31.1275631004838,2.85327474416311,0.76319999738293,3.73856754972118,0.000185071767782137,0.00699527217509864
"GALNT12",550.556219894795,1.45345659880851,0.389427281503976,3.73229269709928,0.000189744836981882,0.00712946576825414
"KIAA1671-AS1",17.5371090420025,2.09791319806427,0.562301730327298,3.73093854227185,0.000190767760644885,0.00715379102418319
"HAMP",308.23592259833,2.19553625837924,0.589571825815473,3.72395043698444,0.000196129446276158,0.0073116750519781
"TSPAN18",698.366236794922,1.37320124955734,0.369453404898977,3.71684556522851,0.000201725664226624,0.00745209071843576
"LRIG1",1014.62768697317,1.29867854640566,0.349438490385804,3.71647251844474,0.000202023603778961,0.00745209071843576
"CHRNA1",330.613846829749,2.4360823900149,0.655530832906609,3.7161980302488,0.00020224309193865,0.00745209071843576
"MARVELD3",34.0764441575056,2.1321414271726,0.574429942340346,3.7117518952543,0.000205829691765589,0.00756960545971904
"CFHR3",152.076773229968,3.33699814727517,0.89921582275493,3.71100915134211,0.000206434639971082,0.00757722522437209
"SLC25A10",344.390693700146,1.30716582066144,0.352494033200314,3.70833460298208,0.000208626861750194,0.0076429648391177
"P4HTM",442.247660395693,1.07106327748985,0.289030663840547,3.70570811850168,0.000210800951686448,0.00769302323683303
"ZFPM1",87.8723030501504,1.07765203297971,0.291110467234248,3.70186631630991,0.000214019380997623,0.00778066642748991
"RBP5",476.660303159134,1.9689318479539,0.531973921652228,3.70118114406568,0.000214598203267696,0.00778684908999926
"SPINT2",1203.10730900312,1.40290876632627,0.379395064113656,3.69775176069766,0.000217517447025331,0.00785667527079009
"FAAH",210.371278687589,1.34509681694599,0.363907130524396,3.69626397539308,0.000218795477431847,0.00786584859909235
"KNG1",832.058991109065,4.0629295336393,1.09921429332713,3.69621242946316,0.000218839882284459,0.00786584859909235
"LGALS9C",109.668271822827,1.4143915631761,0.382709431090456,3.6957321881148,0.000219253998720577,0.00786589204449529
"CYP4F11",78.5013288880665,2.93161214629159,0.793842909060748,3.69293737190421,0.000221678630470891,0.00790819833421436
"PTK2B",1866.30603955348,1.12489120736342,0.305062333489409,3.68741428840633,0.000226544363817185,0.00803662966614035
"FAM151A",29.2366238572399,2.27160223948161,0.616180511981894,3.68658566006118,0.000227282960210433,0.0080478445948118
"KIF19",23.9743840390297,1.43656424032082,0.390124882766832,3.68231892857606,0.000231122018826684,0.00813189443768729
"CAMK1D",267.229043417991,1.12994954843102,0.306878169153671,3.68207862927256,0.000231340031953794,0.00813189443768729
"MXRA8",1746.60446110279,1.533565901095,0.416497613295646,3.68205207458515,0.000231364135707428,0.00813189443768729
"FNDC5",94.2591266025243,1.96130611108404,0.534290869307466,3.67085837275534,0.000241737268185829,0.00841981975381305
"DUSP2",440.552345989456,1.22812280106352,0.334737503999285,3.66891306289403,0.000243583887514405,0.00846765156414125
"PARP15",306.526031091492,1.61695074973616,0.441300729511892,3.66405637154647,0.000248252110480522,0.00858404893445302
"SLC1A2",319.766004122384,2.43372107606942,0.664710595516033,3.66132433044798,0.000250914879240986,0.00863882298347441
"ABI3",666.349458636731,1.19817372692854,0.32730380675731,3.66073874544626,0.000251489091715873,0.00863882298347441
"LINC00857",26.4239627046654,1.6546349795574,0.452019115573285,3.66054204910972,0.000251682244400436,0.00863882298347441
"PLAAT2",9.83318399233994,2.1400076678407,0.585543966344959,3.6547343851887,0.000257448373966348,0.00881579894994132
"LEAP2",75.9830362311083,2.05200927899768,0.562988668465136,3.64485005460595,0.000267547745442749,0.00904770576891308
"PBLD",532.661702404866,1.33935403303797,0.367574601775024,3.64376109385742,0.000268682829575162,0.00904770576891308
"FAM153A",24.4650941843221,1.98468426096976,0.545072859875741,3.64113572160281,0.000271437987999386,0.00907864581081805
"PEAK3",16.5988711609026,1.27241272224594,0.349480802987621,3.64086585405667,0.000271722692517474,0.00907864581081805
"SOWAHB",21.7757328905982,3.59216663246777,0.98752356937639,3.63755027612777,0.00027524347693263,0.00915076480901675
"CD82",1994.60952701521,1.01850322414513,0.280120085844098,3.63595213487113,0.000276955758620326,0.00915973472520348
"HS3ST3A1",108.117311034937,1.69844466784652,0.467534424318409,3.63276922404716,0.000280395775702762,0.00920571517834482
"SLC16A11",10.4136842068659,1.94980171844004,0.537044909830181,3.63061204519485,0.000282749924313638,0.00923908414781271
"ALOX5",1387.61698520863,1.39039487693608,0.38340750299654,3.62641540937352,0.000287382903569449,0.00937439094691439
"CRACR2B",77.0398637724567,1.41235736855311,0.389621827589777,3.62494416005908,0.000289023894006741,0.00937973625354074
"CACNA2D4",235.844047528972,1.22962649819893,0.33958431784718,3.6209755090996,0.000293494299553093,0.00949247267654741
"GPT",103.758152612301,1.80020027526325,0.497448272657723,3.61886928593661,0.000295893039206551,0.00953766903026193
"LINC00861",261.873602438404,1.69611357329309,0.469267052253038,3.61438879024157,0.000301057005354618,0.00968772964865788
"NUGGC",203.69123887309,2.41576721136665,0.668462904774242,3.61391364294555,0.000301609555607364,0.00968914339683016
"GPT2",899.334583989171,1.43033891213808,0.395861131855241,3.6132340283944,0.000302401532350281,0.00969727288011898
"BHMT2",200.306215058326,2.07409898117621,0.574969918470064,3.6073173822644,0.000309379138513108,0.00984687146331099
"AGMAT",152.828121978198,1.41447217371867,0.392455621753088,3.60415826737369,0.000313166191636738,0.00992648244705467
"INHBC",65.1324063609771,4.19177218155356,1.16523870416387,3.59735062573417,0.000321475002412126,0.0101392364171374
"NGEF",99.6893430222996,2.21809013868395,0.617181163323064,3.59390446516737,0.000325759322377753,0.0102281168056186
"ANXA10",97.8206317270927,4.1131923818106,1.14452806386963,3.59378901370402,0.000325903774331259,0.0102281168056186
"TMEM176B",6505.42136439559,1.39370878860857,0.388489144947069,3.58751024767618,0.000333850615759762,0.0104602865628676
"TMEM30B",221.651739374768,1.48813715298256,0.415629526410632,3.58044137488037,0.000343014300042877,0.0106597429295543
"FUOM",367.117596834564,1.09434749970269,0.305867352343226,3.57784997751144,0.000346432187303426,0.0107309482408622
"DNMBP-AS1",9.99813421373972,2.89195716158571,0.808766346864219,3.57576347334248,0.000349207276554462,0.010751210443911
"ADAM28",1145.35104106888,1.59520708535916,0.446193815522007,3.57514387215992,0.000350035353143518,0.010751210443911
"FENDRR",37.1110530128927,3.21189602816932,0.899449731882602,3.57095667975423,0.000355679724474565,0.0108462030538553
"FLT3LG",182.555271488657,1.05534868698274,0.295714529189647,3.56880904659887,0.000358607669243028,0.0108781466545855
"TMEM38A",97.3120076364795,1.57578996494579,0.44263482514869,3.56002256355777,0.000370822930407142,0.0111774949750887
"SLC10A1",77.762924920632,3.94897007875988,1.11061385141902,3.55566435058802,0.000377025168591325,0.0113196307214568
"IYD",69.4110702779203,5.74968911458966,1.61713238867422,3.55548448281556,0.000377283212874181,0.0113196307214568
"SLC6A12",333.065509220382,1.64998888144957,0.464114472629138,3.55513343960732,0.000377787306692166,0.0113196307214568
"RASGEF1B",778.465030493121,1.03021654610999,0.289790062486549,3.55504442516144,0.000377915230385644,0.0113196307214568
"TFCP2L1",446.264601856605,1.69030491507195,0.475798934951996,3.55256136763417,0.000381500021032703,0.0114090665630659
"283070",474.161508008193,1.27893303732815,0.360077568407389,3.55182646612736,0.000382567078236979,0.0114230452044114
"PACSIN1",61.0832929030513,1.70785419007063,0.4809108739527,3.551290441893,0.000383347129557191,0.0114284238154374
"ADAMTSL2",243.604822728631,1.76702919629037,0.498080229957399,3.54767985158034,0.000388640309049919,0.0115484711272997
"DOK3",838.170265262857,1.14980392093408,0.32437886532778,3.54463266209474,0.000393160598328051,0.011629983537499
"NR0B2",20.6489748375857,5.27045084896271,1.48802215450642,3.5419169217349,0.000397230561538604,0.0117097846693649
"CPB2",253.248648634603,2.78686672509844,0.786859403876105,3.54175944440672,0.000397467769345798,0.0117097846693649
"PLGLB2",339.7099611757,1.67964231737007,0.474501130805937,3.53980677457441,0.000400420087940537,0.0117534709942484
"ARHGAP27P2",6.30557986418366,2.08856373451958,0.590232795976383,3.53854233237684,0.000402342763061653,0.0117566584549693
"LPAR5",338.582208353115,1.04268512551485,0.294731778271571,3.53774245732708,0.000403563480413149,0.0117731765725428
"GRM8",31.7401135002702,2.09835991032211,0.593578668953507,3.53509992874502,0.000407620976686224,0.0118371640333423
"RORC",458.89512238862,2.26903672141866,0.641969827330574,3.5344912250062,0.000408561001146444,0.0118464034578992
"MCF2",74.8085142014152,2.396226816036,0.678718210180019,3.53051793821833,0.00041474689073638,0.011887198369072
"MACC1",189.084477536425,1.37694057493038,0.390309753208734,3.52781493060463,0.000419004997486811,0.0119313082244002
"GRIA3",62.1563675792986,1.94642572215846,0.552392390848452,3.52362877259918,0.000425680192068319,0.0120298771088316
"PRDM16",56.4417910550494,1.7072418414495,0.484561620732427,3.52327086670414,0.000426255488108208,0.0120298771088316
"TRABD2A",147.989531654905,1.62437093888423,0.461277746772011,3.52145957668989,0.00042917809624349,0.0120944419133705
"CRIP3",10.7913107068029,2.12734905625224,0.604676284936509,3.51816188140339,0.000434547189974992,0.0122096223731911
"CARD11",683.758509458214,1.52092885806736,0.433050571126526,3.51212758849585,0.000444534532906566,0.0124352171099414
"RASGRP2",298.567332924372,1.26837803981716,0.361668971659769,3.50701370370903,0.000453165810591591,0.0125916371798433
"SDC1",2692.36241228145,1.61941848276513,0.461786164863725,3.50685794851179,0.000453431134140287,0.0125916371798433
"ICAM2",244.519251097157,1.1013656121767,0.314349790672381,3.503630811463,0.000458961174555648,0.01270815461524
"HABP2",168.228157680132,4.32437973018142,1.23475438692105,3.50221855940482,0.000461400959314024,0.0127202435237803
"BMPER",156.082396800466,1.90605615334658,0.544632946716471,3.49970776619,0.000465768473777211,0.0128215569499574
"MTTP",139.905596606234,2.35679346745671,0.673544781091452,3.49908949429854,0.000466849857833558,0.0128215569499574
"IL32",5501.72086932607,1.36851454585634,0.391300504936768,3.49734929699996,0.000469906125244361,0.0128452476846555
"TNFSF11",73.8966867992912,2.01428138434669,0.576352791279768,3.49487573379156,0.000474282519398704,0.0129257253140848
"GSDMB",368.132579169671,1.27216970771382,0.364181383048373,3.49323102972795,0.000477213453387792,0.0129620208619094
"CDHR2",46.4082548503054,2.02548945507492,0.580571148232102,3.48878765547123,0.000485216434168657,0.0130564256778623
"ADTRP",247.768127345026,1.64546764246227,0.471871258847938,3.4871113923735,0.000488267943290141,0.0131007103094045
"CD7",390.901796968736,1.65573672674367,0.475040562044267,3.48546389305884,0.000491284521045769,0.0131299221588383
"MEI1",228.51429433327,1.32127928635512,0.379172585870744,3.48463822436132,0.000492802852680807,0.0131299221588383
"AGT",915.791007432595,2.49178590733637,0.715156450622154,3.48425285847402,0.000493513003145246,0.0131304786451354
"EDAR",17.1886170489456,3.12959957839157,0.899254312091751,3.48021637073035,0.000501008987572567,0.0132742993230284
"RFTN1",1975.76391775477,1.06055178364198,0.304881125163318,3.47857474966305,0.000504087826796427,0.0133016004973632
"P2RX1",120.338182499291,1.56612620854813,0.450223844337168,3.47855012178182,0.00050413415008379,0.0133016004973632
"APOC1P1",320.896849948186,1.88121756683904,0.541388698720906,3.47480021523101,0.000511233947343584,0.0134331126853728
"PLD4",88.4959359647371,1.22326344300844,0.352516772869106,3.470085786422,0.000520292159212489,0.0136335153136147
"COL18A1",6715.98100553132,1.16785557783465,0.336614818619165,3.46941225768175,0.00052159840914611,0.0136489693602107
"CPS1",1555.69743495665,2.04679049647259,0.590356783267543,3.46703985536321,0.000526223858858656,0.0137511172993929
"HSD3B2",3.36554195351509,2.41755530625595,0.697571447461986,3.46567411130699,0.000528903944609948,0.0138022193764651
"PKDREJ",16.7829501039423,1.05215270051379,0.303721913903765,3.46419751867877,0.000531815862638489,0.0138592232329182
"CRISPLD2",1547.48665935368,1.15095665214708,0.332280531090016,3.46381007750131,0.000532582387302862,0.0138602383580868
"GSTA2",136.647596005787,4.92053189606842,1.42135105229755,3.46186952766847,0.000536437141541478,0.0139415109773058
"GRTP1",151.330538775924,1.54191444964712,0.445831463146251,3.45851420796048,0.00054316362339685,0.0140779143206939
"MRGPRF",193.489188031157,1.41282788587909,0.408559008552126,3.45807547087492,0.000544048955432161,0.0140817019035091
"BLNK",619.693501948507,1.28886137415488,0.372915248681089,3.45617772057665,0.000547893951388972,0.0141619806973676
"CYP2A7",34.1143579884564,5.09924640216451,1.4763837110738,3.45387609191092,0.00055259120437567,0.0142447394362064
"FAM30A",263.710382699569,2.13858807382776,0.620691265032844,3.44549407137959,0.000570016470927636,0.0146060991588307
"DCXR",1803.69053226086,1.1194231083714,0.324914236724856,3.4452879616948,0.000570451325993966,0.0146060991588307
"SH2D2A",313.825274385469,1.08958861081864,0.316329068241963,3.44447829873544,0.000572162564045488,0.0146060991588307
"ACAA2",3468.8342960621,1.03798075434089,0.301387615506219,3.44400599406671,0.000573162995167139,0.0146060991588307
"PLEKHG7",15.0720573714718,2.4679787931711,0.716681370884224,3.44362068477679,0.000573980359714173,0.0146060991588307
"LYL1",194.990533758814,1.06039226114367,0.308066113289513,3.4420931592276,0.000577231423387511,0.0146421552803357
"AQP11",101.372238569328,1.04009816095338,0.302721246126947,3.43582809023324,0.000590745693117311,0.0148508301376303
"CYP2S1",176.579135520714,1.45882071469086,0.425300273268403,3.43009587903605,0.000603368005259368,0.015093354215537
"CES1P1",140.434958999256,3.00613804479088,0.876885239686203,3.42820007537889,0.000607597491184056,0.0151303688981128
"FA2H",29.2521584037842,2.88137902447851,0.840772337353914,3.42706211475369,0.000610149484584547,0.0151542994541534
"CACNA1H",279.473788162185,1.57004706294568,0.458452489083873,3.42466689641737,0.000615553634047945,0.01524876037531
"RNF152",83.5557956874732,1.25558489549938,0.366689324928325,3.42411084845409,0.000616814556762556,0.0152601523458788
"RBKS",137.647294076223,1.08527291017428,0.317133765241215,3.4221298049068,0.000621326432816087,0.0153518398769733
"FGG",8605.81999872874,4.96067543866959,1.45144431659573,3.41775112000475,0.000631408159200584,0.0155508208672265
"HIC1",199.371424997803,1.09547854474732,0.320679953438219,3.41611171201063,0.000635221822291578,0.0155539533607385
"SCN3A",42.0046913980188,1.82975392284583,0.536321182246793,3.41167565894098,0.000645648864538219,0.0157687318839142
"CD79B",650.662386872806,1.67245705482581,0.490569408251984,3.40921595740177,0.000651498833281197,0.015870911475712
"GPR20",4.16213765403689,2.07275384618756,0.608269755011278,3.40762273499712,0.000655314297975232,0.0159434704679798
"NLRP6",21.0836830224938,1.4308837064198,0.420209931124702,3.4051639441029,0.000661243434127352,0.0160414549853259
"CHRDL2",37.9429033631809,2.23116511408763,0.655505727331299,3.40373092264376,0.000664721995441733,0.0160788655589832
"DMRTC1",8.7179810223029,3.0805595943044,0.905143126467648,3.40339500375636,0.000665539873520994,0.0160788655589832
"ITGB4",390.514046326691,1.23920105872299,0.364125051426076,3.40322934077105,0.000665943565671274,0.0160788655589832
"CDH23",219.163549481256,1.40796616392997,0.413909885275958,3.40162488023515,0.000669865157009409,0.0161219232335574
"LINC00319",9.45493023666085,2.47447725583453,0.727655579963413,3.40061606613248,0.000672341863434458,0.0161514659500964
"ST18",29.8938379036405,1.57436768033357,0.463530778516479,3.39646848343556,0.000682614178034253,0.0162885406009493
"MFAP4",2117.95817368736,1.78041700429704,0.524398529374899,3.39516017792681,0.000685884603173148,0.0162918973696365
"NCF1C",1196.91258658898,1.36900384943208,0.403293449466315,3.39456009326138,0.000687389526406977,0.0163073106825067
"CLIC6",164.955716396773,1.48460125052346,0.437552625632848,3.39296615664511,0.000691401798875618,0.0163820948614186
"MAGI1",567.678406712752,1.27203326923727,0.375047289724346,3.39166100939482,0.000694703324985937,0.0164160291659977
"NUAK1",724.594831604113,1.01970074826331,0.30067439090337,3.39137877755281,0.00069541918829187,0.0164160291659977
"CTSD",63339.2744288131,1.22857398686089,0.362841534556692,3.38597946996867,0.000709246894536638,0.0166804362233617
"MYCL",346.662238488405,1.01867297177798,0.301216775000741,3.38186003012439,0.000719968190843795,0.0168908793541555
"C4B_2",11452.9754436079,1.6978746288527,0.502287900369258,3.3802817619228,0.000724115554952911,0.0169651068285969
"ACY3",61.2701915278216,2.30917274320697,0.683248949519989,3.37969453861475,0.000725664314036761,0.0169651068285969
"CCBE1",116.072725253646,1.58633642384924,0.46942687691753,3.37930464115272,0.000726694339744622,0.0169651068285969
"ENPEP",670.802690171803,1.25636861882643,0.372451407543707,3.3732416991309,0.000742887108327238,0.0171956250469428
"RANBP3L",57.2061257975965,1.87031240537808,0.554939046784684,3.370302407471,0.00075085733465194,0.0172937421408303
"GATM",3372.06472262921,1.39888473998602,0.415098569683035,3.37000616758135,0.000751665012735303,0.0172937421408303
"MYO1F",2002.8437416036,1.11443178734634,0.330988507858278,3.36698030562291,0.000759961154232551,0.0174214921638148
"PHYH",1592.26992308039,1.07914447380263,0.320773744731005,3.36419202484162,0.000767681100102691,0.0175517510700287
"PDZK1",119.162119984594,1.50836827231374,0.448435627785969,3.36362273390477,0.000769266226221147,0.0175517510700287
"PDILT",10.249640535036,5.92896633750572,1.7626845607966,3.3636003113491,0.000769328721442203,0.0175517510700287
"CD37",1825.91348534336,1.34515306787552,0.400367833085904,3.35979306206375,0.000780008742413164,0.0177317023185809
"DPP4",661.767074024059,1.17955131356484,0.35119755904547,3.35865464660624,0.000783228832627049,0.0177836820757393
"SLC6A1",115.614328932498,1.56966153189144,0.468508554400399,3.35033697282284,0.000807133053157469,0.0182178728230448
"CYP2C9",317.913131211358,4.69435078452519,1.40146463057267,3.34960346634433,0.000809273244142369,0.0182445624862865
"NFAM1",1160.12674475326,1.17924244803117,0.352236812444015,3.34786827035179,0.000814357098068163,0.0183158237523005
"LINC02532",20.9771611777471,4.7699951081654,1.4250012031957,3.34736216184818,0.000815845489586649,0.0183276610573416
"CNN1",250.296464023857,1.43129242578569,0.42776086198464,3.34601071062242,0.000819832288567431,0.0183631508673445
"SLC46A3",1451.76407031334,1.12445161487753,0.33619269197567,3.34466406235536,0.000823822891465739,0.0184109575711809
"GYS2",60.9261176677489,2.92954010680065,0.876643063744679,3.34177070230476,0.000832457986502483,0.0185694667949324
"SPI1",1307.25226480991,1.12613671071,0.337268366458042,3.33899298809601,0.000840826866956743,0.018690492200147
"CYP2B7P",25.5477532979846,1.73633798619734,0.520377241805485,3.33669085944842,0.000847821939687489,0.0187838809431977
"ADAMTS2",2779.24750028341,1.31251008701001,0.393363163451627,3.33663700355972,0.000847986226307087,0.0187838809431977
"117153",26.7459350109332,4.58561558074126,1.37483940941458,3.33538269949205,0.000851820824350324,0.0188164250944471
"DBH-AS1",118.127274804273,1.63899312927507,0.491607350064224,3.33394756823906,0.000856227961595084,0.0188768455455078
"IL1A",38.6176462942263,2.46567432462376,0.73963940664084,3.3336167630953,0.000857246823721142,0.0188768455455078
"HSD17B2",132.940230411456,3.24979527269504,0.975243695606509,3.3322904698953,0.00086134303613744,0.0189038995834311
"MLXIPL",140.58717962473,2.18551451886295,0.656982260669493,3.32659593675455,0.000879137513477166,0.0192059284767661
"DNAJC5B",203.448465874888,1.45989115730524,0.438900818263385,3.32624387232096,0.000880248766488256,0.0192081775505169
"FCRL5",311.182308554023,2.080592990118,0.626014667900653,3.32355309995418,0.000888785003380282,0.0193542851009408
"ILDR1",19.5874478313636,1.65139100323569,0.496884143833634,3.32349305915588,0.000888976349780745,0.0193542851009408
